,Feature,W,Scaled
4039,PF3D7_1300700,1.154416799545288,0.13900757
3284,PF3D7_1129200,1.154416799545288,0.13900757
2306,PF3D7_0907800,1.154416799545288,0.13900757
2431,PF3D7_0920400,1.154416799545288,0.13900757
2885,PF3D7_1028200,1.154416799545288,0.13900757
2226,PF3D7_0833100,1.154416799545288,0.13900757
5239,PF3D7_1449900,1.1544166803359985,0.13894653
5244,PF3D7_1450400,1.1544166803359985,0.13894653
355,PF3D7_0211500,1.1544166803359985,0.13894653
1451,PF3D7_0618000,1.1544166803359985,0.13894653
1991,PF3D7_0809400,1.154416561126709,0.13891602
2021,PF3D7_0812300,1.154416561126709,0.13891602
2796,PF3D7_1019200,1.154416561126709,0.13891602
5289,PF3D7_1454900,1.154416561126709,0.13891602
3868,PF3D7_1238100,1.154416561126709,0.13891602
883,PF3D7_0418500,1.154416561126709,0.13891602
3682,PF3D7_1219300,1.154416561126709,0.13891602
565,PF3D7_0309900,1.1544164419174194,0.13885498
4393,PF3D7_1336500,1.1544164419174194,0.13885498
3108,PF3D7_1111400,1.1544164419174194,0.13885498
2540,PF3D7_0931300,1.1544164419174194,0.13885498
521,PF3D7_0305500,1.1544164419174194,0.13885498
1280,PF3D7_0600200,1.1544163227081299,0.13882446
1481,PF3D7_0621000,1.1544163227081299,0.13882446
3062,PF3D7_1106800,1.1544162034988403,0.13876343
2664,PF3D7_1005900,1.1544162034988403,0.13876343
872,PF3D7_0417400,1.1544160842895508,0.1387024
4497,PF3D7_1347000,1.1544160842895508,0.1387024
2991,PF3D7_1039000,1.1544160842895508,0.1387024
3441,PF3D7_1144900,1.1544160842895508,0.1387024
188,PF3D7_0109500,1.1544159650802612,0.13867188
1361,PF3D7_0609000,1.1544158458709717,0.13861084
2900,PF3D7_1029700,1.1544157266616821,0.13858032
1899,PF3D7_0732600,1.1544157266616821,0.13858032
2701,PF3D7_1009700,1.1544157266616821,0.13858032
2148,PF3D7_0825200,1.1544156074523926,0.13851929
2768,PF3D7_1016400,1.1544156074523926,0.13851929
2945,PF3D7_1034200,1.1544156074523926,0.13851929
2033,PF3D7_0813500,1.1544156074523926,0.13851929
2117,PF3D7_0822100,1.1544156074523926,0.13851929
2352,PF3D7_0912500,1.1544156074523926,0.13851929
4674,PF3D7_1365100,1.1544156074523926,0.13851929
4860,PF3D7_1411300,1.1544156074523926,0.13851929
3369,PF3D7_1137700,1.154415488243103,0.13845825
5338,PF3D7_1459800,1.154415488243103,0.13845825
821,PF3D7_0411800,1.154415488243103,0.13845825
4979,PF3D7_1423600,1.154415488243103,0.13845825
1457,PF3D7_0618600,1.154415488243103,0.13845825
334,PF3D7_0209300,1.1544153690338135,0.13842773
3964,PF3D7_1248000,1.1544153690338135,0.13842773
574,PF3D7_0310700,1.1544153690338135,0.13842773
328,PF3D7_0208700.1,1.1544153690338135,0.13842773
2929,PF3D7_1032600,1.154415249824524,0.1383667
3162,PF3D7_1116900,1.154415249824524,0.1383667
786,PF3D7_0408200,1.1544151306152344,0.13833618
700,PF3D7_0323500,1.1544151306152344,0.13833618
2014,PF3D7_0811700,1.1544150114059448,0.13827515
2999,PF3D7_1040300,1.1544150114059448,0.13827515
3143,PF3D7_1115000,1.1544150114059448,0.13827515
2670,PF3D7_1006500,1.1544148921966553,0.13824463
4636,PF3D7_1361300,1.1544148921966553,0.13824463
784,PF3D7_0408000,1.1544147729873657,0.1381836
1525,PF3D7_0625300,1.1544147729873657,0.1381836
1043,PF3D7_0509100,1.1544146537780762,0.13812256
5513,PF3D7_1477300,1.1544146537780762,0.13812256
3523,PF3D7_1203100,1.1544146537780762,0.13812256
4687,PF3D7_1366400,1.1544145345687866,0.13809204
3718,PF3D7_1222900,1.1544145345687866,0.13809204
1935,PF3D7_0803400,1.1544145345687866,0.13809204
2103,PF3D7_0820700,1.154414415359497,0.138031
4664,PF3D7_1364100,1.1544142961502075,0.13800049
3883,PF3D7_1239600,1.154414176940918,0.13793945
3726,PF3D7_1223700,1.154414176940918,0.13793945
5192,PF3D7_1445200,1.154414176940918,0.13793945
2553,PF3D7_0932600,1.1544140577316284,0.13790894
1805,PF3D7_0722500,1.1544140577316284,0.13790894
4071,PF3D7_1304200.1,1.1544139385223389,0.1378479
1788,PF3D7_0720800,1.1544139385223389,0.1378479
804,PF3D7_0410000,1.1544138193130493,0.13778687
888,PF3D7_0419000,1.1544138193130493,0.13778687
3305,PF3D7_1131300,1.1544137001037598,0.13775635
4344,PF3D7_1331500,1.1544137001037598,0.13775635
84,MAL8.451144.451345.b...r..,1.1544137001037598,0.13775635
2017,PF3D7_0812000,1.1544137001037598,0.13775635
1266,PF3D7_0531500,1.1544137001037598,0.13775635
4368,PF3D7_1333900,1.1544135808944702,0.13769531
5076,PF3D7_1433600,1.1544135808944702,0.13769531
1414,PF3D7_0614300,1.1544134616851807,0.1376648
4615,PF3D7_1359100,1.1544134616851807,0.1376648
5378,PF3D7_1463800,1.1544134616851807,0.1376648
3207,PF3D7_1121400,1.1544133424758911,0.13760376
3436,PF3D7_1144400,1.1544132232666016,0.13754272
4222,PF3D7_1319300,1.1544132232666016,0.13754272
3054,PF3D7_1106000,1.1544132232666016,0.13754272
2497,PF3D7_0927000,1.1544132232666016,0.13754272
1560,PF3D7_0628800,1.1544132232666016,0.13754272
1381,PF3D7_0611000,1.154413104057312,0.1375122
132,PF3D7_0103900,1.154413104057312,0.1375122
3440,PF3D7_1144800,1.154413104057312,0.1375122
1632,PF3D7_0704400,1.154413104057312,0.1375122
2518,PF3D7_0929100,1.1544129848480225,0.13745117
85,MAL8.458700.459007....kr..,1.154412865638733,0.13742065
1613,PF3D7_0702500,1.154412865638733,0.13742065
3590,PF3D7_1209800,1.1544126272201538,0.1373291
5493,PF3D7_1475300,1.1544126272201538,0.1373291
1255,PF3D7_0530400,1.1544126272201538,0.1373291
299,PF3D7_0205800,1.1544126272201538,0.1373291
2868,PF3D7_1026400,1.1544126272201538,0.1373291
2514,PF3D7_0928700,1.1544126272201538,0.1373291
4282,PF3D7_1325300,1.1544126272201538,0.1373291
3387,PF3D7_1139500.1,1.1544125080108643,0.13726807
436,PF3D7_0219600,1.1544125080108643,0.13726807
3842,PF3D7_1235500,1.1544123888015747,0.13720703
5005,PF3D7_1426600,1.1544123888015747,0.13720703
1438,PF3D7_0616700,1.1544123888015747,0.13720703
185,PF3D7_0109200,1.1544122695922852,0.13717651
1974,PF3D7_0807500,1.1544122695922852,0.13717651
1150,PF3D7_0519900,1.1544122695922852,0.13717651
2016,PF3D7_0811900,1.1544122695922852,0.13717651
2501,PF3D7_0927400,1.1544122695922852,0.13717651
1382,PF3D7_0611100,1.1544121503829956,0.13711548
3220,PF3D7_1122700,1.1544121503829956,0.13711548
4370,PF3D7_1334100,1.154412031173706,0.13708496
3786,PF3D7_1229700,1.154412031173706,0.13708496
5352,PF3D7_1461200,1.154412031173706,0.13708496
2759,PF3D7_1015500,1.154412031173706,0.13708496
3098,PF3D7_1110400,1.1544119119644165,0.13702393
3659,PF3D7_1217000,1.154411792755127,0.13699341
404,PF3D7_0216400,1.154411792755127,0.13699341
4681,PF3D7_1365800,1.154411792755127,0.13699341
4006,PF3D7_1252300,1.154411792755127,0.13699341
5524,PF3D7_1478400,1.1544116735458374,0.13693237
4604,PF3D7_1358000,1.1544116735458374,0.13693237
2005,PF3D7_0810800,1.1544115543365479,0.13687134
5212,PF3D7_1447200,1.1544115543365479,0.13687134
2463,PF3D7_0923600,1.1544115543365479,0.13687134
899,PF3D7_0420100,1.1544115543365479,0.13687134
5429,PF3D7_1468900,1.1544114351272583,0.13684082
2600,PF3D7_0937300,1.1544114351272583,0.13684082
5458,PF3D7_1471800,1.1544113159179688,0.13677979
4499,PF3D7_1347200,1.1544113159179688,0.13677979
1612,PF3D7_0702400,1.1544113159179688,0.13677979
1989,PF3D7_0809200,1.1544113159179688,0.13677979
879,PF3D7_0418100,1.1544113159179688,0.13677979
914,PF3D7_0421900,1.1544111967086792,0.13674927
936,PF3D7_0424100,1.1544111967086792,0.13674927
1053,PF3D7_0510100,1.1544109582901,0.1366272
3943,PF3D7_1245900,1.1544109582901,0.1366272
4793,PF3D7_1404600.3,1.1544108390808105,0.13659668
4091,PF3D7_1306200,1.1544108390808105,0.13659668
1712,PF3D7_0713100,1.154410719871521,0.13653564
3751,PF3D7_1226200,1.154410719871521,0.13653564
2601,PF3D7_0937400,1.154410719871521,0.13653564
1250,PF3D7_0529900,1.154410719871521,0.13653564
5536,PF3D7_1479800,1.154410719871521,0.13653564
4965,PF3D7_1422200,1.1544106006622314,0.13650513
2272,PF3D7_0904400,1.1544106006622314,0.13650513
1274,PF3D7_0532700,1.1544106006622314,0.13650513
488,PF3D7_0302200,1.1544106006622314,0.13650513
2611,PF3D7_1000600,1.1544106006622314,0.13650513
4365,PF3D7_1333600,1.1544106006622314,0.13650513
5490,PF3D7_1475000,1.154410481452942,0.13644409
3582,PF3D7_1209100,1.154410481452942,0.13644409
3882,PF3D7_1239500,1.154410481452942,0.13644409
524,PF3D7_0305800,1.1544103622436523,0.13641357
148,PF3D7_0105500,1.1544102430343628,0.13635254
2112,PF3D7_0821600,1.1544102430343628,0.13635254
42,MAL14.2686297.2686383.bcgk,1.1544102430343628,0.13635254
593,PF3D7_0312800,1.1544101238250732,0.1362915
2265,PF3D7_0903700,1.1544101238250732,0.1362915
354,PF3D7_0211400,1.1544101238250732,0.1362915
3295,PF3D7_1130300,1.1544101238250732,0.1362915
5215,PF3D7_1447500,1.1544100046157837,0.13626099
4633,PF3D7_1361000,1.1544100046157837,0.13626099
279,PF3D7_0203800,1.1544100046157837,0.13626099
221,PF3D7_0113200,1.1544100046157837,0.13626099
2633,PF3D7_1002800,1.1544100046157837,0.13626099
586,PF3D7_0311900,1.1544098854064941,0.13619995
141,PF3D7_0104800,1.1544098854064941,0.13619995
1953,PF3D7_0805400,1.154409646987915,0.1361084
3625,PF3D7_1213500,1.154409646987915,0.1361084
1077,PF3D7_0512600,1.1544092893600464,0.13595581
48,MAL2.34632.34847.bc..r...c,1.1544092893600464,0.13595581
300,PF3D7_0205900,1.1544092893600464,0.13595581
4905,PF3D7_1415800,1.1544092893600464,0.13595581
998,PF3D7_0504600,1.1544092893600464,0.13595581
1363,PF3D7_0609200,1.1544092893600464,0.13595581
2656,PF3D7_1005100,1.1544091701507568,0.1359253
197,PF3D7_0110500,1.1544089317321777,0.13583374
1808,PF3D7_0722800,1.1544088125228882,0.1357727
2480,PF3D7_0925300,1.1544088125228882,0.1357727
5064,PF3D7_1432400,1.1544088125228882,0.1357727
5472,PF3D7_1473200,1.1544088125228882,0.1357727
3336,PF3D7_1134400,1.1544086933135986,0.13571167
2837,PF3D7_1023300,1.1544086933135986,0.13571167
758,PF3D7_0405300,1.1544086933135986,0.13571167
3991,PF3D7_1250700,1.1544086933135986,0.13571167
4902,PF3D7_1415500,1.154408574104309,0.13568115
905,PF3D7_0420700,1.154408574104309,0.13568115
1323,PF3D7_0605300,1.154408574104309,0.13568115
4298,PF3D7_1326900,1.154408574104309,0.13568115
3316,PF3D7_1132400,1.154408574104309,0.13568115
4143,PF3D7_1311400,1.154408574104309,0.13568115
3158,PF3D7_1116500,1.154408574104309,0.13568115
1025,PF3D7_0507300,1.1544084548950195,0.13562012
871,PF3D7_0417300,1.1544084548950195,0.13562012
3042,PF3D7_1104800,1.1544084548950195,0.13562012
722,PF3D7_0401500,1.1544084548950195,0.13562012
3767,PF3D7_1227800,1.1544084548950195,0.13562012
2791,PF3D7_1018700,1.15440833568573,0.1355896
3453,PF3D7_1146100,1.15440833568573,0.1355896
4403,PF3D7_1337500,1.15440833568573,0.1355896
4033,PF3D7_1300100,1.15440833568573,0.1355896
1105,PF3D7_0515400,1.1544082164764404,0.13552856
5512,PF3D7_1477200,1.1544082164764404,0.13552856
362,PF3D7_0212200,1.1544082164764404,0.13552856
3092,PF3D7_1109800,1.1544082164764404,0.13552856
3972,PF3D7_1248800,1.1544082164764404,0.13552856
1300,PF3D7_0603000,1.1544080972671509,0.13549805
4755,PF3D7_1400800,1.1544080972671509,0.13549805
2695,PF3D7_1009100,1.1544079780578613,0.13543701
1507,PF3D7_0623600,1.1544079780578613,0.13543701
4113,PF3D7_1308400,1.1544079780578613,0.13543701
925,PF3D7_0423000,1.1544079780578613,0.13543701
598,PF3D7_0313300,1.1544079780578613,0.13543701
1257,PF3D7_0530600,1.1544078588485718,0.13537598
2817,PF3D7_1021300,1.1544078588485718,0.13537598
31,MAL13.243882.244060.bcgkrv,1.1544077396392822,0.13534546
59,MAL5.247528.247577.....r..,1.1544077396392822,0.13534546
1406,PF3D7_0613500,1.1544077396392822,0.13534546
1540,PF3D7_0626800,1.1544076204299927,0.13528442
2562,PF3D7_0933500,1.1544076204299927,0.13528442
4343,PF3D7_1331400,1.1544076204299927,0.13528442
4475,PF3D7_1344800,1.1544076204299927,0.13528442
4742,PF3D7_1372800,1.1544075012207031,0.1352539
5184,PF3D7_1444400,1.1544075012207031,0.1352539
4787,PF3D7_1404100,1.1544075012207031,0.1352539
4170,PF3D7_1314100,1.1544073820114136,0.13519287
4602,PF3D7_1357800,1.1544073820114136,0.13519287
4762,PF3D7_1401600,1.1544073820114136,0.13519287
4212,PF3D7_1318300,1.1544073820114136,0.13519287
570,PF3D7_0310400,1.1544073820114136,0.13519287
843,PF3D7_0414500,1.1544073820114136,0.13519287
4677,PF3D7_1365400,1.1544073820114136,0.13519287
1057,PF3D7_0510500,1.1544073820114136,0.13519287
739,PF3D7_0403400,1.154407262802124,0.13516235
5117,PF3D7_1437700,1.154407262802124,0.13516235
2455,PF3D7_0922800,1.154407262802124,0.13516235
2691,PF3D7_1008700,1.154407262802124,0.13516235
47,MAL2.321455.321509.....r..,1.1544071435928345,0.13510132
5099,PF3D7_1435900,1.1544071435928345,0.13510132
3944,PF3D7_1246000,1.154407024383545,0.13504028
4405,PF3D7_1337700,1.154407024383545,0.13504028
537,PF3D7_0307100,1.1544069051742554,0.13500977
3935,PF3D7_1245100,1.1544067859649658,0.13494873
734,PF3D7_0402700,1.1544066667556763,0.13491821
2284,PF3D7_0905600,1.1544066667556763,0.13491821
1008,PF3D7_0505600,1.1544065475463867,0.13485718
2141,PF3D7_0824500,1.1544064283370972,0.13479614
3199,PF3D7_1120600,1.1544064283370972,0.13479614
580,PF3D7_0311300,1.1544064283370972,0.13479614
2989,PF3D7_1038800,1.1544063091278076,0.13476562
3908,PF3D7_1242400,1.1544063091278076,0.13476562
4945,PF3D7_1420200,1.154406189918518,0.13470459
3276,PF3D7_1128300,1.154406189918518,0.13470459
2351,PF3D7_0912400,1.1544060707092285,0.13467407
1517,PF3D7_0624600,1.154405951499939,0.13461304
5525,PF3D7_1478500,1.154405951499939,0.13461304
677,PF3D7_0321100,1.154405951499939,0.13461304
2473,PF3D7_0924600,1.154405951499939,0.13461304
5295,PF3D7_1455500,1.154405951499939,0.13461304
3782,PF3D7_1229300,1.154405951499939,0.13461304
2797,PF3D7_1019300,1.1544058322906494,0.13458252
4460,PF3D7_1343300,1.1544058322906494,0.13458252
248,PF3D7_0200600,1.1544057130813599,0.13452148
2778,PF3D7_1017400,1.1544055938720703,0.13446045
3611,PF3D7_1212100,1.1544054746627808,0.13442993
3374,PF3D7_1138200,1.1544054746627808,0.13442993
2690,PF3D7_1008600,1.1544054746627808,0.13442993
1697,PF3D7_0711200,1.1544054746627808,0.13442993
3860,PF3D7_1237300,1.1544054746627808,0.13442993
2355,PF3D7_0912800,1.1544053554534912,0.1343689
3288,PF3D7_1129600,1.1544053554534912,0.1343689
1405,PF3D7_0613400,1.1544053554534912,0.1343689
547,PF3D7_0308100,1.1544053554534912,0.1343689
1248,PF3D7_0529700,1.1544053554534912,0.1343689
1462,PF3D7_0619100,1.1544052362442017,0.13433838
816,PF3D7_0411200,1.1544052362442017,0.13433838
5299,PF3D7_1455900,1.154405117034912,0.13427734
1908,PF3D7_0800700,1.154405117034912,0.13427734
4184,PF3D7_1315500,1.154405117034912,0.13427734
1519,PF3D7_0624800,1.154405117034912,0.13427734
2224,PF3D7_0832900,1.154405117034912,0.13427734
549,PF3D7_0308300,1.154405117034912,0.13427734
3393,PF3D7_1140100,1.1544049978256226,0.13424683
4269,PF3D7_1324000,1.1544049978256226,0.13424683
1426,PF3D7_0615500,1.154404878616333,0.13418579
601,PF3D7_0313600,1.154404878616333,0.13418579
3550,PF3D7_1205900,1.1544047594070435,0.13412476
2492,PF3D7_0926500,1.1544047594070435,0.13412476
1455,PF3D7_0618400,1.154404640197754,0.13409424
1042,PF3D7_0509000,1.1544044017791748,0.13400269
3200,PF3D7_1120700,1.1544044017791748,0.13400269
2565,PF3D7_0933800,1.1544042825698853,0.13394165
4275,PF3D7_1324600,1.1544042825698853,0.13394165
2278,PF3D7_0905000,1.1544042825698853,0.13394165
3128,PF3D7_1113400,1.1544042825698853,0.13394165
1773,PF3D7_0719300,1.1544041633605957,0.13391113
2063,PF3D7_0816600,1.1544041633605957,0.13391113
2192,PF3D7_0829600,1.1544041633605957,0.13391113
4318,PF3D7_1328900,1.1544040441513062,0.1338501
1052,PF3D7_0510000,1.1544040441513062,0.1338501
2203,PF3D7_0830800,1.1544039249420166,0.13378906
5124,PF3D7_1438400,1.1544039249420166,0.13378906
2400,PF3D7_0917300,1.1544039249420166,0.13378906
3451,PF3D7_1145900,1.1544039249420166,0.13378906
4546,PF3D7_1351900,1.1544039249420166,0.13378906
880,PF3D7_0418200,1.1544039249420166,0.13378906
395,PF3D7_0215500,1.154403805732727,0.13375854
3924,PF3D7_1244000,1.154403805732727,0.13375854
3765,PF3D7_1227600,1.1544036865234375,0.13369751
5189,PF3D7_1444900,1.1544036865234375,0.13369751
1928,PF3D7_0802700,1.154403567314148,0.13366699
1531,PF3D7_0625900,1.1544034481048584,0.13360596
1763,PF3D7_0718300,1.1544034481048584,0.13360596
5434,PF3D7_1469400,1.1544033288955688,0.13354492
1520,PF3D7_0624900,1.1544032096862793,0.1335144
425,PF3D7_0218500,1.1544032096862793,0.1335144
4036,PF3D7_1300400,1.1544032096862793,0.1335144
5060,PF3D7_1432000,1.1544030904769897,0.13345337
3878,PF3D7_1239100,1.1544030904769897,0.13345337
1574,PF3D7_0630200,1.1544029712677002,0.13342285
5242,PF3D7_1450200,1.1544029712677002,0.13342285
492,PF3D7_0302600,1.1544029712677002,0.13342285
791,PF3D7_0408700,1.1544029712677002,0.13342285
133,PF3D7_0104000,1.1544028520584106,0.13336182
114,PF3D7_0102100,1.1544028520584106,0.13336182
292,PF3D7_0205100,1.1544028520584106,0.13336182
3256,PF3D7_1126300,1.1544028520584106,0.13336182
2396,PF3D7_0916900,1.154402732849121,0.1333313
423,PF3D7_0218300,1.154402732849121,0.1333313
4427,PF3D7_1340000,1.154402732849121,0.1333313
3135,PF3D7_1114100.1,1.154402732849121,0.1333313
4928,PF3D7_1418100,1.1544026136398315,0.13327026
4533,PF3D7_1350600,1.154402494430542,0.13320923
487,PF3D7_0302100,1.154402494430542,0.13320923
1220,PF3D7_0526900,1.1544023752212524,0.13317871
4150,PF3D7_1312100,1.1544023752212524,0.13317871
3940,PF3D7_1245600,1.1544023752212524,0.13317871
661,PF3D7_0319500,1.1544023752212524,0.13317871
4312,PF3D7_1328300,1.1544023752212524,0.13317871
5473,PF3D7_1473300,1.1544023752212524,0.13317871
3427,PF3D7_1143500,1.1544021368026733,0.13308716
3865,PF3D7_1237800,1.1544021368026733,0.13308716
951,PF3D7_0425700,1.1544021368026733,0.13308716
3584,PF3D7_1209300,1.1544021368026733,0.13308716
949,PF3D7_0425400,1.1544021368026733,0.13308716
3024,PF3D7_1103000,1.1544020175933838,0.13302612
4455,PF3D7_1342800,1.1544020175933838,0.13302612
3371,PF3D7_1137900,1.1544020175933838,0.13302612
4314,PF3D7_1328500,1.1544020175933838,0.13302612
2615,PF3D7_1001000,1.1544020175933838,0.13302612
2838,PF3D7_1023400,1.1544018983840942,0.1329956
2859,PF3D7_1025500,1.1544018983840942,0.1329956
2012,PF3D7_0811500,1.1544017791748047,0.13293457
2375,PF3D7_0914800,1.1544017791748047,0.13293457
4211,PF3D7_1318200,1.1544017791748047,0.13293457
4246,PF3D7_1321700,1.1544017791748047,0.13293457
3777,PF3D7_1228800,1.1544016599655151,0.13287354
692,PF3D7_0322600,1.1544016599655151,0.13287354
5138,PF3D7_1439800,1.1544016599655151,0.13287354
752,PF3D7_0404700,1.1544016599655151,0.13287354
2252,PF3D7_0902400,1.154401421546936,0.13278198
2821,PF3D7_1021700,1.154401421546936,0.13278198
4799,PF3D7_1405200,1.154401421546936,0.13278198
5440,PF3D7_1470000,1.154401421546936,0.13278198
3438,PF3D7_1144600,1.1544013023376465,0.13275146
5269,PF3D7_1452900,1.1544013023376465,0.13275146
293,PF3D7_0205200,1.154401183128357,0.13269043
2893,PF3D7_1029000,1.154401183128357,0.13269043
1151,PF3D7_0520000,1.1544010639190674,0.1326294
1756,PF3D7_0717600,1.1544010639190674,0.1326294
3390,PF3D7_1139800,1.1544010639190674,0.1326294
4328,PF3D7_1329900,1.1544010639190674,0.1326294
83,MAL8.398524.398598....kr..,1.1544009447097778,0.13259888
628,PF3D7_0316300.1,1.1544009447097778,0.13259888
3140,PF3D7_1114700,1.1544008255004883,0.13253784
1218,PF3D7_0526700,1.1544008255004883,0.13253784
1761,PF3D7_0718100,1.1544007062911987,0.13250732
4277,PF3D7_1324800,1.1544007062911987,0.13250732
1976,PF3D7_0807700,1.1544005870819092,0.13244629
4575,PF3D7_1354800,1.1544005870819092,0.13244629
3203,PF3D7_1121000,1.1544004678726196,0.13241577
2682,PF3D7_1007700,1.1544004678726196,0.13241577
2858,PF3D7_1025400,1.1544004678726196,0.13241577
4798,PF3D7_1405100,1.1544004678726196,0.13241577
4749,PF3D7_1400200,1.1544004678726196,0.13241577
5107,PF3D7_1436700,1.1544004678726196,0.13241577
4906,PF3D7_1415900,1.1544002294540405,0.1322937
2243,PF3D7_0901500,1.1544002294540405,0.1322937
4792,PF3D7_1404600.1,1.1544002294540405,0.1322937
3720,PF3D7_1223100,1.1544002294540405,0.1322937
2787,PF3D7_1018300,1.1544002294540405,0.1322937
2762,PF3D7_1015800,1.154400110244751,0.13226318
4126,PF3D7_1309700,1.154400110244751,0.13226318
3695,PF3D7_1220600,1.154400110244751,0.13226318
3679,PF3D7_1219000,1.154400110244751,0.13226318
1943,PF3D7_0804400,1.154400110244751,0.13226318
1874,PF3D7_0729800,1.154400110244751,0.13226318
4692,PF3D7_1366900,1.154400110244751,0.13226318
4359,PF3D7_1333000,1.1543999910354614,0.13220215
405,PF3D7_0216500,1.1543999910354614,0.13220215
744,PF3D7_0403900,1.1543999910354614,0.13220215
5302,PF3D7_1456200,1.1543999910354614,0.13220215
1190,PF3D7_0523900,1.1543999910354614,0.13220215
3206,PF3D7_1121300,1.1543998718261719,0.13217163
5066,PF3D7_1432600,1.1543998718261719,0.13217163
1637,PF3D7_0704900,1.1543997526168823,0.1321106
419,PF3D7_0217900,1.1543997526168823,0.1321106
333,PF3D7_0209200,1.1543997526168823,0.1321106
2992,PF3D7_1039100,1.1543997526168823,0.1321106
676,PF3D7_0321000,1.1543997526168823,0.1321106
